Id,XX,YY
735,616901.12869400000,1192964.34412000000
736,616891.23665300000,1192965.80956000000
737,616883.64094700000,1192972.22490000000
738,616876.87749000000,1192979.48156000000
739,616871.33048900000,1192987.80207000000
740,616865.78348700000,1192996.12257000000
741,616860.23648500000,1193004.44307000000
742,616854.68948300000,1193012.76358000000
743,616847.63039600000,1193019.61470000000
744,616839.47217800000,1193025.39773000000
745,616831.31396000000,1193031.18077000000
746,616823.15574100000,1193036.96380000000
747,616814.99752300000,1193042.74683000000
748,616807.08021100000,1193048.85518000000
749,616799.16916000000,1193054.97198000000
750,616791.25810800000,1193061.08878000000
751,616783.34705600000,1193067.20559000000
752,616775.43600400000,1193073.32239000000
753,616767.42410300000,1193079.29050000000
754,616758.81537600000,1193084.37871000000
755,616750.20664900000,1193089.46691000000
756,616741.59792200000,1193094.55512000000
757,616732.98919500000,1193099.64332000000
758,616724.38046800000,1193104.73152000000
759,616715.77174100000,1193109.81973000000
760,616706.71337800000,1193113.53903000000
761,616699.05422000000,1193119.59087000000
762,616691.30317100000,1193125.90920000000
763,616683.55212300000,1193132.22752000000
764,616674.91892500000,1193137.06621000000
765,616668.18736300000,1193144.46122000000
766,616661.45580200000,1193151.85622000000
767,616654.72424000000,1193159.25122000000
768,616647.99267900000,1193166.64623000000
769,616641.45991200000,1193174.21615000000
770,616634.98176500000,1193181.83413000000
771,616628.55634100000,1193189.49612000000
772,616622.21833400000,1193197.23108000000
773,616616.37467100000,1193205.32913000000
774,616611.41437800000,1193214.01013000000
775,616606.17157100000,1193222.50807000000
776,616600.29349300000,1193230.59807000000
777,616594.41541600000,1193238.68808000000
778,616588.53733800000,1193246.77809000000
779,616582.27274600000,1193254.56378000000
780,616575.78809100000,1193262.17622000000
781,616568.97497300000,1193269.47087000000
782,616561.58060700000,1193276.20313000000
783,616553.97410200000,1193282.68312000000
784,616546.07316600000,1193288.81298000000
785,616538.17222900000,1193294.94284000000
786,616530.27129300000,1193301.07270000000
787,616521.93269600000,1193306.55329000000
788,616513.28642600000,1193311.57743000000
789,616504.64015700000,1193316.60158000000
790,616495.56577800000,1193319.78982000000
791,616486.63054300000,1193322.20388000000
792,616479.09483000000,1193328.77754000000
793,616470.54411800000,1193331.20993000000
794,616461.31707700000,1193335.03673000000
795,616452.53562600000,1193339.82067000000
796,616444.35613400000,1193345.50728000000
797,616436.56445200000,1193351.77543000000
798,616428.80776000000,1193358.08666000000
799,616421.07392300000,1193364.42605000000
800,616412.93930000000,1193370.23788000000
801,616404.75856900000,1193375.98902000000
802,616396.57783800000,1193381.74017000000
803,616389.17625300000,1193388.38357000000
804,616381.70031700000,1193394.55932000000
805,616376.45054000000,1193403.07048000000
806,616370.90666400000,1193411.35067000000
807,616364.03621200000,1193418.59716000000
808,616358.25379700000,1193426.75582000000
809,616352.21455600000,1193434.70111000000
810,616346.24643400000,1193442.43168000000
811,616345.31488200000,1193452.37662000000
812,616344.53520900000,1193462.34618000000
813,616343.75553500000,1193472.31574000000
814,616339.30718100000,1193480.00415000000
815,616336.93409700000,1193489.34390000000
816,616335.34545900000,1193499.21690000000
817,616333.73410900000,1193509.08616000000
818,616332.06634400000,1193518.94611000000
819,616329.97956800000,1193528.67650000000
820,616328.30768200000,1193538.24484000000
821,616328.80018300000,1193548.23270000000
822,616329.29268400000,1193558.22057000000
823,616329.76895000000,1193568.20911000000
824,616329.93334800000,1193578.20537000000
825,616329.82473300000,1193588.20478000000
826,616327.40276000000,1193597.79414000000
827,616324.06793500000,1193607.22170000000
828,616320.73310900000,1193616.64927000000
829,616317.79966200000,1193626.20240000000
830,616315.16691800000,1193635.84961000000
831,616312.69086800000,1193645.53429000000
832,616310.67419300000,1193655.32883000000
833,616308.32616200000,1193665.04359000000
834,616305.66339700000,1193674.68255000000
835,616302.92609900000,1193684.29927000000
836,616299.86890500000,1193693.82049000000
837,616296.81171100000,1193703.34170000000
838,616293.75451600000,1193712.86292000000
839,616290.69732200000,1193722.38414000000
840,616287.71701800000,1193731.92820000000
841,616285.07834000000,1193741.57379000000
842,616283.35776500000,1193751.41554000000
843,616281.82420900000,1193761.29725000000
844,616280.70322200000,1193771.22801000000
845,616279.87710800000,1193781.19383000000
846,616279.05099300000,1193791.15965000000
847,616278.16233400000,1193801.11988000000
848,616277.20961900000,1193811.07440000000
849,616277.05404800000,1193821.07292000000
850,616276.90507400000,1193831.07181000000
851,616278.38071800000,1193840.92358000000
852,616280.59452100000,1193850.67022000000
853,616283.16571200000,1193860.33401000000
854,616285.73690300000,1193869.99781000000
855,616288.30809400000,1193879.66161000000
856,616290.87928500000,1193889.32541000000
857,616292.94430500000,1193899.08948000000
858,616294.25166500000,1193909.00365000000
859,616295.55902500000,1193918.91782000000
860,616296.86638500000,1193928.83200000000
861,616298.17374500000,1193938.74617000000
862,616299.48110500000,1193948.66034000000
863,616300.78846500000,1193958.57451000000
864,616302.09582500000,1193968.48869000000
865,616303.40318500000,1193978.40286000000
866,616304.71054600000,1193988.31703000000
867,616306.01790600000,1193998.23120000000
868,616307.32526600000,1194008.14537000000
869,616308.58673800000,1194018.06214000000
870,616308.40272600000,1194028.06044000000
871,616308.21871400000,1194038.05875000000
872,616308.03470300000,1194048.05706000000
873,616307.85069100000,1194058.05536000000
874,616307.66667900000,1194068.05367000000
875,616306.32850000000,1194077.90495000000
876,616303.99994800000,1194087.63006000000
877,616301.55782300000,1194097.31866000000
878,616297.78258600000,1194106.57866000000
879,616294.00735000000,1194115.83866000000
880,616290.23211300000,1194125.09866000000
881,616286.45687600000,1194134.35866000000
882,616281.77644900000,1194143.07734000000
883,616275.40498700000,1194150.78477000000
884,616269.03352500000,1194158.49220000000
885,616262.51243400000,1194166.02805000000
886,616254.00977800000,1194171.29159000000
887,616245.50712300000,1194176.55513000000
888,616237.00446700000,1194181.81867000000
889,616228.50181200000,1194187.08221000000
890,616219.99915600000,1194192.34575000000
891,616211.39962400000,1194197.43778000000
892,616202.50226300000,1194202.00253000000
893,616193.60490200000,1194206.56728000000
894,616184.70754100000,1194211.13203000000
895,616175.81017900000,1194215.69679000000
896,616166.06612000000,1194217.74328000000
897,616156.21828000000,1194219.48111000000
898,616146.37043900000,1194221.21893000000
899,616136.37305400000,1194221.24880000000
900,616126.90352000000,1194218.70766000000
901,616117.73867000000,1194214.70697000000
902,616108.57381900000,1194210.70628000000
903,616099.40896900000,1194206.70560000000
904,616090.24411800000,1194202.70491000000
905,616081.07926800000,1194198.70422000000
906,616071.91441700000,1194194.70353000000
907,616062.74956700000,1194190.70284000000
908,616053.58471700000,1194186.70215000000
909,616044.41986600000,1194182.70146000000
910,616035.25871200000,1194178.69232000000
911,616026.09954900000,1194174.67863000000
912,616016.94038500000,1194170.66493000000
913,616007.78122200000,1194166.65124000000
914,615998.62205900000,1194162.63755000000
915,615989.46289500000,1194158.62386000000
916,615980.30373200000,1194154.61016000000
917,615971.14458500000,1194150.59643000000
918,615961.98542500000,1194146.58273000000
919,615952.82625700000,1194142.56905000000
920,615943.71526700000,1194138.44846000000
921,615934.64147900000,1194134.24533000000
922,615925.56769000000,1194130.04219000000
923,615916.49390200000,1194125.83905000000
924,615907.42011400000,1194121.63591000000
925,615898.34632600000,1194117.43277000000
926,615889.27253800000,1194113.22964000000
927,615880.19875000000,1194109.02650000000
928,615871.12496200000,1194104.82336000000
929,615862.05117300000,1194100.62022000000
930,615852.97738500000,1194096.41708000000
931,615843.90359700000,1194092.21395000000
932,615834.82980900000,1194088.01081000000
933,615825.75602100000,1194083.80767000000
934,615816.68223300000,1194079.60453000000
935,615807.38516000000,1194076.07825000000
936,615797.59150500000,1194074.05728000000
937,615787.79784900000,1194072.03631000000
938,615778.00419400000,1194070.01534000000
939,615768.21053800000,1194067.99438000000
940,615758.37923600000,1194066.39045000000
941,615748.38198400000,1194066.62486000000
942,615738.38473200000,1194066.85928000000
943,615728.38748000000,1194067.09370000000
944,615718.39022800000,1194067.32812000000
945,615708.42090700000,1194068.09194000000
946,615698.45449100000,1194068.91080000000
947,615688.52068900000,1194069.98382000000
948,615678.67046000000,1194071.70805000000
949,615668.82023100000,1194073.43229000000
950,615659.34255500000,1194076.31930000000
951,615650.32439000000,1194080.64049000000
952,615641.30622500000,1194084.96168000000
953,615634.02502700000,1194091.47439000000
954,615626.54173200000,1194098.08458000000
955,615618.92928600000,1194104.56923000000
956,615611.54373300000,1194110.45835000000
957,615605.00363200000,1194118.02321000000
958,615598.46353000000,1194125.58806000000
959,615591.92342800000,1194133.15292000000
960,615586.77631100000,1194141.69981000000
961,615581.84879500000,1194150.40151000000
962,615576.92127900000,1194159.10321000000
963,615571.99376400000,1194167.80491000000
964,615567.06624800000,1194176.50661000000
965,615562.13873200000,1194185.20831000000
966,615557.44699300000,1194194.02214000000
967,615553.57025000000,1194203.16421000000
968,615545.83639300000,1194209.50357000000
969,615538.10253700000,1194215.84293000000
970,615530.55258400000,1194222.37755000000
971,615522.20055500000,1194227.59179000000
972,615513.16319900000,1194231.87270000000
973,615504.12641100000,1194236.15481000000
974,615495.08962200000,1194240.43691000000
975,615489.22696600000,1194245.19271000000
976,615479.29846100000,1194246.32621000000
977,615469.39192900000,1194247.69026000000
978,615459.48539800000,1194249.05432000000
979,615449.57886600000,1194250.41837000000
980,615440.95626500000,1194248.66267000000
981,615430.96447100000,1194248.25764000000
982,615420.97267700000,1194247.85260000000
983,615412.19022500000,1194252.46030000000
984,615403.48225400000,1194257.37672000000
985,615394.77428200000,1194262.29315000000
986,615386.06631100000,1194267.20957000000
987,615377.35834000000,1194272.12600000000
988,615371.76634800000,1194279.85194000000
989,615364.71847100000,1194286.76982000000
990,615357.14652300000,1194293.30171000000
991,615349.80245100000,1194300.05003000000
992,615343.66931800000,1194307.94842000000
993,615337.53618600000,1194315.84682000000
994,615331.40305300000,1194323.74522000000
995,615326.75708200000,1194332.55799000000
996,615322.47709500000,1194341.59578000000
997,615317.85518300000,1194350.45991000000
998,615314.24968400000,1194359.64045000000
999,615312.73433000000,1194369.52497000000
1000,615311.78629400000,1194379.46622000000
1001,615311.31434700000,1194389.45507000000
1002,615310.84240100000,1194399.44393000000
1003,615310.37045400000,1194409.43279000000
1004,615309.89850700000,1194419.42164000000
1005,615309.42656000000,1194429.41050000000
1006,615308.95461300000,1194439.39936000000
1007,615308.48266600000,1194449.38822000000
1008,615308.01072000000,1194459.37707000000
1009,615307.53877300000,1194469.36593000000
1010,615307.06682600000,1194479.35479000000
1011,615306.60639800000,1194489.34415000000
1012,615306.20247400000,1194499.33599000000
1013,615307.54344200000,1194509.09326000000
1014,615310.57172600000,1194518.62371000000
1015,615313.60000900000,1194528.15417000000
1016,615316.62829300000,1194537.68462000000
1017,615319.65657700000,1194547.21507000000
1018,615322.68486100000,1194556.74552000000
1019,615325.71314400000,1194566.27597000000
1020,615328.74142800000,1194575.80642000000
1021,615331.76971200000,1194585.33687000000
1022,615334.79799600000,1194594.86732000000
1023,615337.82627900000,1194604.39777000000
1024,615340.85456300000,1194613.92822000000
1025,615344.71899300000,1194623.08151000000
1026,615349.85902700000,1194631.65939000000
1027,615354.99906100000,1194640.23727000000
1028,615360.13909400000,1194648.81515000000
1029,615365.81116100000,1194657.04909000000
1030,615371.52280700000,1194665.25745000000
1031,615377.23445400000,1194673.46580000000
1032,615382.94610000000,1194681.67416000000
1033,615389.45971400000,1194689.25100000000
1034,615396.09977400000,1194696.72827000000
1035,615402.73983400000,1194704.20555000000
1036,615408.06850500000,1194712.60002000000
1037,615412.81439000000,1194721.40210000000
1038,615417.56027500000,1194730.20417000000
1039,615420.93462200000,1194739.48463000000
1040,615422.69240400000,1194749.32893000000
1041,615423.46120700000,1194759.21292000000
1042,615422.49798800000,1194769.16642000000
1043,615421.53476900000,1194779.11992000000
1044,615420.57155100000,1194789.07343000000
1045,615419.22553300000,1194798.97847000000
1046,615417.67813000000,1194808.85802000000
1047,615416.13072600000,1194818.73757000000
